latitude,longitude,alarm_type,speed,alarm_weight,risk_score,cluster,risk_level
12.960497856140137,77.7178726196289,FCW,14,9,0.6970638496193877,0,High Risk 🟠
13.026455879211426,77.76118469238281,HMW,55,4,0.4368494640360416,3,Very Low Risk ✅
13.026455879211426,77.76118469238281,HMW,55,4,0.4368494640360416,3,Very Low Risk ✅
13.025982856750488,77.7613754272461,FCW,50,9,0.8648438713686499,0,High Risk 🟠
13.025982856750488,77.7613754272461,FCW,50,9,0.8648438713686499,0,High Risk 🟠
12.960431098937988,77.71855926513672,UFCW,11,8,0.5928227435140592,1,Medium Risk 🟡
12.960431098937988,77.71855926513672,UFCW,11,8,0.5928227435140592,1,Medium Risk 🟡
12.988343238830566,77.71855163574219,PCW,18,10,0.8059655118844182,0,High Risk 🟠
12.988343238830566,77.71855163574219,PCW,18,10,0.8059655118844182,0,High Risk 🟠
13.02260971069336,77.761962890625,HMW,47,4,0.3995650147584277,3,Very Low Risk ✅
13.02260971069336,77.761962890625,HMW,47,4,0.3995650147584277,3,Very Low Risk ✅
12.969976425170898,77.73187255859375,UFCW,26,8,0.6627310859095852,1,Medium Risk 🟡
12.969976425170898,77.73187255859375,UFCW,26,8,0.6627310859095852,1,Medium Risk 🟡
13.021702766418455,77.76204681396484,HMW,43,4,0.3809227901196209,3,Very Low Risk ✅
13.021702766418455,77.76204681396484,HMW,43,4,0.3809227901196209,3,Very Low Risk ✅
12.969844818115234,77.73194885253906,UFCW,16,8,0.6161255243125678,1,Medium Risk 🟡
12.969844818115234,77.73194885253906,UFCW,16,8,0.6161255243125678,1,Medium Risk 🟡
13.02047061920166,77.76214599609375,FCW,39,9,0.8135777536119309,0,High Risk 🟠
13.02047061920166,77.76214599609375,FCW,39,9,0.8135777536119309,0,High Risk 🟠
13.020271301269531,77.76216125488281,FCW,38,9,0.8089171974522291,0,High Risk 🟠
13.020271301269531,77.76216125488281,FCW,38,9,0.8089171974522291,0,High Risk 🟠
13.017390251159668,77.76216125488281,FCW,40,9,0.8182383097716326,0,High Risk 🟠
13.017390251159668,77.76216125488281,FCW,40,9,0.8182383097716326,0,High Risk 🟠
12.95893096923828,77.72147369384766,FCW,28,9,0.762311635855212,0,High Risk 🟠
12.95893096923828,77.72147369384766,FCW,28,9,0.762311635855212,0,High Risk 🟠
12.969945907592772,77.73468780517578,UFCW,15,8,0.6114649681528661,1,Medium Risk 🟡
12.969945907592772,77.73468780517578,UFCW,15,8,0.6114649681528661,1,Medium Risk 🟡
12.969910621643066,77.73480224609375,UFCW,4,8,0.5601988503961473,1,Medium Risk 🟡
12.969910621643066,77.73480224609375,UFCW,4,8,0.5601988503961473,1,Medium Risk 🟡
12.969900131225586,77.73483276367188,UFCW,7,8,0.5741805188752522,1,Medium Risk 🟡
12.969900131225586,77.73483276367188,UFCW,7,8,0.5741805188752522,1,Medium Risk 🟡
12.957858085632324,77.7219467163086,FCW,28,9,0.762311635855212,0,High Risk 🟠
12.957858085632324,77.7219467163086,FCW,28,9,0.762311635855212,0,High Risk 🟠
12.95736026763916,77.72193908691406,FCW,19,9,0.7203666304178964,0,High Risk 🟠
12.95736026763916,77.72193908691406,FCW,19,9,0.7203666304178964,0,High Risk 🟠
13.013701438903809,77.76126098632812,FCW,24,9,0.7436694112164051,0,High Risk 🟠
12.956866264343262,77.72196197509766,FCW,19,9,0.7203666304178964,0,High Risk 🟠
12.969870567321776,77.73494720458984,UFCW,7,8,0.5741805188752522,1,Medium Risk 🟡
13.013701438903809,77.76126098632812,FCW,24,9,0.7436694112164051,0,High Risk 🟠
12.956866264343262,77.72196197509766,FCW,19,9,0.7203666304178964,0,High Risk 🟠
12.969870567321776,77.73494720458984,UFCW,7,8,0.5741805188752522,1,Medium Risk 🟡
12.969867706298828,77.73497772216797,UFCW,5,8,0.5648594065558488,1,Medium Risk 🟡
12.969867706298828,77.73497772216797,UFCW,5,8,0.5648594065558488,1,Medium Risk 🟡
13.013498306274414,77.76116180419922,UFCW,13,8,0.6021438558334626,1,Medium Risk 🟡
13.013498306274414,77.76116180419922,UFCW,13,8,0.6021438558334626,1,Medium Risk 🟡
13.01346492767334,77.76115417480469,UFCW,12,8,0.5974832996737609,1,Medium Risk 🟡
13.01346492767334,77.76115417480469,UFCW,12,8,0.5974832996737609,1,Medium Risk 🟡
13.012943267822266,77.76090240478516,HMW,21,4,0.278390554606183,3,Very Low Risk ✅
12.956085205078123,77.72189331054688,HMW,17,4,0.259748329967376,3,Very Low Risk ✅
13.012943267822266,77.76090240478516,HMW,21,4,0.278390554606183,3,Very Low Risk ✅
12.956085205078123,77.72189331054688,HMW,17,4,0.259748329967376,3,Very Low Risk ✅
12.9826078414917,77.7178726196289,PCW,17,10,0.8013049557247163,0,High Risk 🟠
12.9826078414917,77.7178726196289,PCW,17,10,0.8013049557247163,0,High Risk 🟠
13.011751174926758,77.76022338867188,HMW,24,4,0.2923722230852881,3,Very Low Risk ✅
13.011751174926758,77.76022338867188,HMW,24,4,0.2923722230852881,3,Very Low Risk ✅
13.011483192443848,77.76006317138672,FCW,28,9,0.762311635855212,0,High Risk 🟠
13.011483192443848,77.76006317138672,FCW,28,9,0.762311635855212,0,High Risk 🟠
12.969704627990724,77.7353744506836,UFCW,11,8,0.5928227435140592,1,Medium Risk 🟡
12.969704627990724,77.7353744506836,UFCW,11,8,0.5928227435140592,1,Medium Risk 🟡
12.969637870788574,77.73542022705078,UFCW,7,8,0.5741805188752522,1,Medium Risk 🟡
12.969637870788574,77.73542022705078,UFCW,7,8,0.5741805188752522,1,Medium Risk 🟡
